,centroidx,centroidy,minor_axis_length,major_axis_length,orientation
0,2.032258064516129,266.1290322580645,6.177463687849357,13.295928336726044,1.560105981054192
1,29.5,203.8653846153846,9.813648266964346,13.497095896271023,1.5707963267948966
2,43.31395348837209,185.9418604651163,8.798461054651904,12.479848908145975,-1.5388771721676826
3,46.21212121212121,217.27272727272728,5.461269298558912,7.708180305195029,1.5693067582126043
4,58.170212765957444,263.4255319148936,6.604656691640497,9.113740529357372,1.5050424177837005
5,67.34615384615384,325.5,9.85696521824083,13.439322327237509,1.5707963267948966
6,85.68571428571428,309.6,5.625567985411515,7.90558606075236,1.502422318711198
7,112.25,133.5,3.872983346207417,5.291502622129181,1.5707963267948966
8,111.85714285714286,179.57142857142858,2.505808461219716,3.648665604076859,1.380543138238714
9,184.16666666666666,79.5,8.983229524976675,11.880355935023879,-1.5707963267948966
10,263.1505376344086,216.0,9.124161219303012,12.94487900573498,1.5707963267948966
11,302.73493975903614,309.0,8.870350501204877,11.943642761303545,-1.5707963267948966
12,341.22222222222223,368.8666666666667,6.415916768374345,8.94832695151275,-1.5647040206743543
13,345.5,335.5,2.0,2.0,0.7853981633974483
14,349.46153846153845,300.6923076923077,3.6794648440311994,4.574174999174924,-1.3734007669450157
