,centroidx,centroidy,minor_axis_length,major_axis_length,orientation
0,53.705882352941174,64.6470588235294,3.8023236200202857,5.661053382547679,-1.4758021828355388
1,80.85714285714286,1.1904761904761905,4.206920033559769,6.680785102880549,0.016166870384546343
2,110.31067961165049,291.13592233009706,9.78624457573878,13.375138289308495,-1.4894270278414163
3,121.5,72.32142857142857,10.309496315810696,13.796627804485784,1.5707963267948966
4,157.87012987012986,102.23376623376623,8.60785602781705,11.422560740733736,-1.549921236094864
5,213.61904761904762,81.5,6.230638946208049,8.518886580500327,-1.5707963267948966
6,258.70588235294116,88.6470588235294,3.8023236200202857,5.661053382547679,-1.4758021828355388
7,311.8333333333333,38.71568627450981,9.686571951240161,13.412065876259556,1.5686696686634827
8,328.09708737864077,18.009708737864077,9.662162052339918,13.579146276433052,1.5624298081431687
9,336.3333333333333,211.24858757062148,12.732572818399294,17.703038299619873,1.5371093770414366
10,352.5531914893617,188.89361702127658,9.454585621901701,12.69617952744786,1.5576812728599978
11,364.54545454545456,476.72727272727275,1.9649396885733192,6.410747983365108,-1.5174284904703288
