,centroidx,centroidy,minor_axis_length,major_axis_length,orientation
0,16.274534161490685,11.455900621118012,27.442870658053188,42.50143911402391,-0.20588842187270295
1,4.672077922077922,55.67857142857143,12.898675006772946,32.207383170370676,-1.5474385613573582
2,4.448648648648649,200.2972972972973,11.732025023160183,20.696924554318414,-1.4757195832023038
3,8.6671974522293,263.19745222929936,21.763822727881276,37.83559776531526,-1.5026874577033218
4,17.282491417361452,436.25110348209904,41.064291275159725,80.810214026026,1.1782675881259002
5,12.58974358974359,384.05128205128204,13.106455946161196,18.964166629465673,1.5059281591641631
6,31.767857142857142,370.15625,8.24550532519295,34.59110415005526,1.0035058231560752
7,35.21544715447155,480.4512195121951,10.743992451184846,29.891628447558517,0.1880607753249108
8,35.68539325842696,209.32209737827716,18.27034219172078,37.206173208718866,-1.5491728566076137
9,31.097087378640776,289.31067961165047,7.553451065058321,17.367744874892256,1.5103809852808516
10,35.0,81.5,7.248773605512711,25.567593875030322,1.503876071986909
11,40.18803418803419,314.5769230769231,14.582893315306974,20.41731795540936,-1.345100994945765
12,43.4156862745098,348.8235294117647,8.44685979289717,38.456383746197865,1.1602794192985866
13,79.61117974058061,382.9830142063002,61.83404951292202,88.03544999517995,-0.905250514377023
14,63.05876591576885,146.47796278158668,27.853522071711723,46.67554006277725,-1.4272632212542662
15,57.0,279.0,13.73737016291356,24.532953207524038,-1.223109098776132
16,59.138028169014085,91.4169014084507,17.64154480393941,25.628549594931087,1.4367530103933759
17,58.787234042553195,50.91914893617021,13.122203756991835,22.797912756479864,-1.1562050630083387
18,66.92948717948718,193.46153846153845,12.445875929882336,15.963806081864352,-1.5070771002892582
19,87.04522613065326,475.1959798994975,21.61827197047619,23.820582403779394,1.4439102085263977
20,85.36607142857143,267.5669642857143,11.70522782849158,24.361569060619864,1.5539702555985244
21,91.36322869955157,38.93273542600897,14.672158908664159,19.340169519137277,0.35933131100736376
22,90.30714285714286,10.692857142857143,11.538113515909481,15.457647792257953,1.5392288746016562
23,92.03181818181818,155.97272727272727,13.896031571797396,20.12956731053425,-1.1569290274479944
24,99.5,429.0,15.897913443706617,23.6782970997033,-1.3719693829491804
25,121.93138500635324,74.92884371029226,19.355591642792255,59.749712236315766,-1.3970577766373775
26,138.99741379310345,380.1836206896552,26.210622631944386,66.10207545125047,-0.9525452014936512
27,121.48163265306123,204.9591836734694,12.238429745282684,25.449129097353442,1.4792792306978537
28,123.31067961165049,141.32038834951456,9.861354198056146,13.310116383435188,-1.5625298094024498
29,137.52895752895753,106.61776061776062,16.19971623582398,20.334792362436506,-0.13308669852436114
30,146.4943181818182,463.01846590909093,26.285619955781293,54.528068104183994,-0.5394789512268987
31,146.57760314341846,291.73280943025543,18.483900616767716,35.06220590168278,0.9821783790473745
32,161.1423076923077,427.9221153846154,31.047443583998128,47.21135552061304,-0.41166075027100607
33,152.34158415841586,7.678217821782178,13.905305632585845,18.64387692163678,1.2742375728989872
34,162.6965811965812,209.96153846153845,15.152004394787864,39.321994252023025,0.6722131594602722
35,175.24416135881103,277.6157112526539,18.1506689041968,33.021012698923066,-0.018120190522513034
36,178.88772845953002,473.45953002610963,17.07786365746601,29.995885620657727,-1.4096550257986482
37,187.4347014925373,8.524253731343284,21.233332844977046,32.935838149571325,-0.06370306466972449
38,180.359756097561,178.96951219512195,8.242490206387275,25.37571499316123,1.384099862123265
39,196.78846153846155,366.698224852071,28.786569473302404,67.18675284662056,-1.221658273862566
40,197.50789096126255,168.12338593974175,21.59644416531553,41.09652467676715,-1.5300481949407994
41,201.58666666666667,465.0711111111111,12.077942154329588,23.716895154842767,-0.4329989392534279
42,206.9040650406504,42.93821138211382,22.26376007156939,35.163352532532166,-1.3241888583900394
43,208.1417004048583,247.78947368421052,11.14791198517265,28.202372505945906,-0.5017521474940778
44,217.82743362831857,382.1814159292035,14.41012312700961,19.980082689318472,-0.13426415469620315
45,215.78545454545454,426.54545454545456,15.773743801765974,22.201830797791658,-1.085224945611901
